seqid	ann1_start	ann1_end	ann1_score	ann1_name	ann1_class	ann2_start	ann2_end	ann2_score	ann2_name	ann2_class	overlap_start	overlap_end	overlap_length
CP002688.1	9022611	9022774	507	TIR_92	DNA/MULE	9022624	9022834	326	TIR_33	DNA/TcMar	9022624	9022774	151
CP002688.1	9061057	9061263	523	TIR_3	Unknown	9061082	9061286	573	Helitron_33	RC/Helitron	9061082	9061263	182
CP002688.1	9070372	9070512	372	TIR_43	DNA/MULE	9070503	9070675	348	TIR_58	DNA/MULE	9070503	9070512	10
CP002688.1	9093442	9093816	3011	TIR_63	DNA/hAT	9093813	9094771	8051	TIR_63	DNA/hAT	9093813	9093816	4
CP002688.1	9177327	9177609	756	TIR_2	Unknown	9177451	9177663	736	Helitron_37	RC/Helitron	9177451	9177609	159
CP002688.1	9184219	9188377	35282	LTR_184-int	LTR/Gypsy	9188364	9189417	6631	LTR_99-LTR	LTR/Gypsy	9188364	9188377	14
CP002688.1	9206116	9206245	284	TIR_72	DNA/TcMar	9206129	9206343	269	TIR_72	DNA/TcMar	9206129	9206245	117
CP002688.1	9213528	9214176	714	LTR_229-int	LTR/Gypsy	9213794	9214230	473	LTR_145-int	LTR/Gypsy	9213794	9214176	383
CP002688.1	9411435	9412321	2205	Homology_Non_LTR_10	LINE/L1	9411575	9412600	2117	Homology_Non_LTR_11	LINE/L1	9411575	9412321	747
CP002688.1	9442641	9442861	873	Helitron_16	RC/Helitron	9442730	9442919	258	TIR_3	Unknown	9442730	9442861	132
CP002688.1	9443286	9443713	920	Helitron_20	RC/Helitron	9443670	9443846	354	TIR_3	Unknown	9443670	9443713	44
CP002688.1	9443286	9443713	920	Helitron_20	RC/Helitron	9443694	9443931	924	Helitron_20	RC/Helitron	9443694	9443713	20
CP002688.1	9443670	9443846	354	TIR_3	Unknown	9443694	9443931	924	Helitron_20	RC/Helitron	9443694	9443846	153
CP002688.1	9525986	9526396	934	Helitron_33	RC/Helitron	9526393	9526608	560	Helitron_33	RC/Helitron	9526393	9526396	4
CP002688.1	9526935	9527084	342	TIR_3	Unknown	9526958	9527182	1016	Helitron_16	RC/Helitron	9526958	9527084	127
CP002688.1	9526958	9527182	1016	Helitron_16	RC/Helitron	9527182	9527344	933	Helitron_16	RC/Helitron	9527182	9527182	1
CP002688.1	9557659	9558215	4174	TIR_17	Unknown	9558185	9559506	9537	TIR_37	DNA/TcMar	9558185	9558215	31
CP002688.1	9583064	9583835	1043	TIR_13	DNA/PIF-Harbinger	9583574	9583885	463	TIR_102	DNA/PIF-Harbinger	9583574	9583835	262
CP002688.1	9592102	9592404	2400	TIR_9	Unknown	9592306	9592536	1014	TIR_37	DNA/TcMar	9592306	9592404	99
CP002688.1	9616071	9616229	752	TIR_12	Unknown	9616227	9616558	1009	Helitron_29	RC/Helitron	9616227	9616229	3
CP002688.1	9616568	9616747	619	Helitron_29	RC/Helitron	9616747	9616971	1021	Helitron_29	RC/Helitron	9616747	9616747	1
CP002688.1	9747376	9747583	1416	TIR_40	Unknown	9747579	9747734	1054	Helitron_21	RC/Helitron	9747579	9747583	5
CP002688.1	9753626	9753859	1396	Helitron_16	RC/Helitron	9753724	9753886	401	TIR_3	Unknown	9753724	9753859	136
CP002688.1	9754558	9754765	1139	Helitron_33	RC/Helitron	9754755	9755206	2900	Helitron_33	RC/Helitron	9754755	9754765	11
CP002688.1	9770414	9770642	1625	Helitron_24	RC/Helitron	9770562	9770668	348	LTR_15-LTR	LTR/Gypsy	9770562	9770642	81
CP002688.1	9811289	9811784	1686	TIR_23	DNA/PIF-Harbinger	9811779	9812291	1423	LTR_248-int	LTR/Copia	9811779	9811784	6
CP002688.1	9869047	9870135	1383	Homology_Non_LTR_10	LINE/L1	9870133	9870425	407	Homology_Non_LTR_2	LINE/L1	9870133	9870135	3
CP002688.1	9875893	9875993	341	TIR_101	DNA/TcMar	9875966	9876168	638	TIR_101	DNA/TcMar	9875966	9875993	28
CP002688.1	9896756	9896890	1029	LTR_184-int	LTR/Gypsy	9896889	9898036	7940	LTR_99-LTR	LTR/Gypsy	9896889	9896890	2
CP002688.1	9908079	9908308	393	LTR_186-int	LTR/Gypsy	9908080	9908570	1084	LTR_215-int	LTR/Gypsy	9908080	9908308	229
CP002688.1	9998233	9998570	355	LTR_241-int	LTR/Gypsy	9998380	9998635	342	LTR_160-int	LTR/Gypsy	9998380	9998570	191
CP002688.1	10019274	10019525	1050	LTR_129-LTR	LTR/Gypsy	10019522	10020231	1957	LTR_129-LTR	LTR/Gypsy	10019522	10019525	4
CP002688.1	10060419	10061373	3341	TIR_69	DNA/CMC-EnSpm	10061369	10064724	15947	TIR_69	DNA/CMC-EnSpm	10061369	10061373	5
CP002688.1	10072237	10072662	1529	Helitron_20	RC/Helitron	10072635	10072825	475	TIR_3	Unknown	10072635	10072662	28
CP002688.1	10072635	10072825	475	TIR_3	Unknown	10072663	10072879	1317	Helitron_20	RC/Helitron	10072663	10072825	163
CP002688.1	10087599	10088311	3864	LTR_96-LTR	LTR/Gypsy	10087779	10088749	6294	LTR_49-LTR	LTR/Gypsy	10087779	10088311	533
CP002688.1	10088750	10089312	2365	TIR_71	DNA/PIF-Harbinger	10089174	10089592	341	TIR_101	DNA/TcMar	10089174	10089312	139
CP002688.1	10089174	10089592	341	TIR_101	DNA/TcMar	10089469	10089612	565	TIR_73	DNA/PIF-Harbinger	10089469	10089592	124
CP002688.1	10102584	10103254	2266	LTR_2-LTR	LTR/Gypsy	10103250	10106827	26983	LTR_185-int	LTR/Gypsy	10103250	10103254	5
CP002688.1	10103250	10106827	26983	LTR_185-int	LTR/Gypsy	10106820	10108428	13372	LTR_13-LTR	LTR/Gypsy	10106820	10106827	8
CP002688.1	10108429	10109471	4879	LTR_189-int	LTR/Gypsy	10109450	10111490	16643	LTR_13-LTR	LTR/Gypsy	10109450	10109471	22
CP002688.1	10111491	10112533	4866	LTR_189-int	LTR/Gypsy	10112512	10114552	16675	LTR_13-LTR	LTR/Gypsy	10112512	10112533	22
CP002688.1	10112512	10114552	16675	LTR_13-LTR	LTR/Gypsy	10114549	10115706	2942	LTR_2-LTR	LTR/Gypsy	10114549	10114552	4
CP002688.1	10210112	10211016	6561	TIR_2	Unknown	10211005	10212036	5260	TIR_2	Unknown	10211005	10211016	12
CP002688.1	10245282	10245786	3633	LTR_144-LTR	LTR/Gypsy	10245780	10246371	5155	LTR_202-int	LTR/Gypsy	10245780	10245786	7
CP002688.1	10248075	10248579	3645	LTR_144-LTR	LTR/Gypsy	10248573	10249164	5155	LTR_202-int	LTR/Gypsy	10248573	10248579	7
CP002688.1	10250868	10251372	3645	LTR_144-LTR	LTR/Gypsy	10251366	10251957	5173	LTR_202-int	LTR/Gypsy	10251366	10251372	7
CP002688.1	10270267	10270433	395	TIR_3	Unknown	10270288	10270527	1533	Helitron_16	RC/Helitron	10270288	10270433	146
CP002688.1	10338083	10338184	314	LTR_260-int	LTR/Gypsy	10338184	10338696	854	LTR_25-LTR	LTR/Gypsy	10338184	10338184	1
CP002688.1	10361873	10362085	295	LTR_245-int	LTR/Copia	10361879	10364019	4111	LTR_177-int	LTR/Copia	10361879	10362085	207
CP002688.1	10365603	10366584	4619	LTR_200-int	LTR/Gypsy	10366369	10366658	1024	LTR_186-int	LTR/Gypsy	10366369	10366584	216
CP002688.1	10367897	10368337	2009	LTR_9-LTR	LTR/Gypsy	10368337	10368533	1372	LTR_9-LTR	LTR/Gypsy	10368337	10368337	1
CP002688.1	10370999	10372167	9262	Helitron_29	RC/Helitron	10372165	10372309	312	TIR_25	DNA/TcMar	10372165	10372167	3
CP002688.1	10394251	10394796	4068	TIR_16	DNA/PIF-Harbinger	10394624	10394826	309	TIR_97	DNA/hAT	10394624	10394796	173
CP002688.1	10462411	10462594	330	LTR_49-LTR	LTR/Gypsy	10462498	10462938	673	LTR_96-LTR	LTR/Gypsy	10462498	10462594	97
CP002688.1	10462498	10462938	673	LTR_96-LTR	LTR/Gypsy	10462654	10463373	1815	LTR_49-LTR	LTR/Gypsy	10462654	10462938	285
CP002688.1	10503412	10503569	357	TIR_101	DNA/TcMar	10503473	10503712	296	TIR_71	DNA/PIF-Harbinger	10503473	10503569	97
CP002688.1	10504759	10504902	469	TIR_71	DNA/PIF-Harbinger	10504867	10505035	443	LTR_138-LTR	LTR/Copia	10504867	10504902	36
CP002688.1	10518906	10520962	3838	TIR_69	DNA/CMC-EnSpm	10520949	10522050	4244	TIR_69	DNA/CMC-EnSpm	10520949	10520962	14
CP002688.1	10562018	10562479	1826	Homology_Non_LTR_0	LINE/L1	10562479	10562971	1455	TIR_3	Unknown	10562479	10562479	1
CP002688.1	10574245	10574394	567	TIR_33	DNA/TcMar	10574246	10574477	337	TIR_92	DNA/MULE	10574246	10574394	149
CP002688.1	10578459	10578676	422	TIR_92	DNA/MULE	10578484	10578677	626	TIR_33	DNA/TcMar	10578484	10578676	193
CP002688.1	10589520	10592661	15875	LTR_205-int	LTR/Gypsy	10592507	10592764	1770	LTR_145-int	LTR/Gypsy	10592507	10592661	155
CP002688.1	10592507	10592764	1770	LTR_145-int	LTR/Gypsy	10592733	10592842	328	LTR_205-int	LTR/Gypsy	10592733	10592764	32
CP002688.1	10592733	10592842	328	LTR_205-int	LTR/Gypsy	10592798	10592956	519	LTR_145-int	LTR/Gypsy	10592798	10592842	45
CP002688.1	10592798	10592956	519	LTR_145-int	LTR/Gypsy	10592888	10594662	13347	LTR_205-int	LTR/Gypsy	10592888	10592956	69
CP002688.1	10736104	10736553	760	LTR_96-LTR	LTR/Gypsy	10736261	10737020	2042	LTR_49-LTR	LTR/Gypsy	10736261	10736553	293
CP002688.1	10740767	10744525	18749	LTR_172-int	LTR/Gypsy	10744408	10744539	387	LTR_206-int	LTR/Gypsy	10744408	10744525	118
CP002688.1	10755716	10755993	328	TIR_101	DNA/TcMar	10755816	10757093	4963	TIR_71	DNA/PIF-Harbinger	10755816	10755993	178
CP002688.1	10808767	10812722	14155	LTR_230-int	LTR/Copia	10812720	10812898	507	LTR_126-LTR	LTR/Copia	10812720	10812722	3
CP002688.1	10871518	10871871	505	LTR_234-int	LTR/Gypsy	10871605	10872012	335	LTR_184-int	LTR/Gypsy	10871605	10871871	267
CP002688.1	10884543	10885910	4943	LTR_260-int	LTR/Gypsy	10885897	10886045	547	LTR_260-int	LTR/Gypsy	10885897	10885910	14
CP002688.1	11000359	11000837	1663	TIR_13	DNA/PIF-Harbinger	11000706	11000853	313	TIR_102	DNA/PIF-Harbinger	11000706	11000837	132
CP002688.1	11043533	11046614	8405	LTR_186-int	LTR/Gypsy	11045382	11051123	28180	LTR_185-int	LTR/Gypsy	11045382	11046614	1233
CP002688.1	11071977	11072419	2712	LTR_78-LTR	LTR/Gypsy	11072337	11073396	7162	LTR_98-LTR	LTR/Gypsy	11072337	11072419	83
CP002688.1	11081894	11083026	3775	LTR_197-int	LTR/Gypsy	11082901	11085380	15048	LTR_229-int	LTR/Gypsy	11082901	11083026	126
CP002688.1	11086527	11089649	20704	LTR_153-int	LTR/Gypsy	11088780	11090579	4854	LTR_215-int	LTR/Gypsy	11088780	11089649	870
CP002688.1	11088780	11090579	4854	LTR_215-int	LTR/Gypsy	11089693	11091032	8537	LTR_153-int	LTR/Gypsy	11089693	11090579	887
CP002688.1	11089693	11091032	8537	LTR_153-int	LTR/Gypsy	11091024	11092218	8272	LTR_153-int	LTR/Gypsy	11091024	11091032	9
CP002688.1	11094353	11096117	9294	LTR_153-int	LTR/Gypsy	11094695	11096486	5586	LTR_154-int	LTR/Gypsy	11094695	11096117	1423
CP002688.1	11102708	11104368	8934	LTR_205-int	LTR/Gypsy	11104365	11106876	13815	LTR_153-int	LTR/Gypsy	11104365	11104368	4
CP002688.1	11111509	11114985	17682	LTR_153-int	LTR/Gypsy	11114105	11115028	4218	LTR_154-int	LTR/Gypsy	11114105	11114985	881
CP002688.1	11135450	11138267	22321	LTR_171-int	LTR/Gypsy	11138262	11141012	23348	LTR_202-int	LTR/Gypsy	11138262	11138267	6
CP002688.1	11138262	11141012	23348	LTR_202-int	LTR/Gypsy	11140987	11143934	26324	LTR_160-int	LTR/Gypsy	11140987	11141012	26
CP002688.1	11158085	11158396	1671	LTR_171-int	LTR/Gypsy	11158295	11159504	2749	LTR_146-int	LTR/Gypsy	11158295	11158396	102
CP002688.1	11168378	11168607	463	LTR_205-int	LTR/Gypsy	11168489	11168747	633	LTR_171-int	LTR/Gypsy	11168489	11168607	119
CP002688.1	11195211	11195359	1304	LTR_113-LTR	LTR/Gypsy	11195353	11195544	1586	LTR_113-LTR	LTR/Gypsy	11195353	11195359	7
CP002688.1	11197112	11197386	609	LTR_171-int	LTR/Gypsy	11197177	11197389	341	LTR_150-int	LTR/Gypsy	11197177	11197386	210
CP002688.1	11197625	11198437	2520	LTR_146-int	LTR/Gypsy	11198432	11200586	13927	LTR_241-int	LTR/Gypsy	11198432	11198437	6
CP002688.1	11282097	11282230	268	TIR_4	DNA/PIF-Harbinger	11282177	11282284	248	TIR_0	DNA/PIF-Harbinger	11282177	11282230	54
CP002688.1	11286602	11286925	2468	LTR_144-LTR	LTR/Gypsy	11286921	11287394	2580	LTR_24-LTR	LTR/Copia	11286921	11286925	5
CP002688.1	11288894	11289621	3394	LTR_49-LTR	LTR/Gypsy	11289331	11289738	1274	LTR_96-LTR	LTR/Gypsy	11289331	11289621	291
CP002688.1	11289331	11289738	1274	LTR_96-LTR	LTR/Gypsy	11289708	11290081	493	LTR_49-LTR	LTR/Gypsy	11289708	11289738	31
CP002688.1	11318637	11318745	403	LTR_160-int	LTR/Gypsy	11318743	11319071	1162	LTR_160-int	LTR/Gypsy	11318743	11318745	3
CP002688.1	11319076	11319685	4065	LTR_144-LTR	LTR/Gypsy	11319679	11319801	884	LTR_81-LTR	LTR/Copia	11319679	11319685	7
CP002688.1	11319679	11319801	884	LTR_81-LTR	LTR/Copia	11319793	11320263	3513	LTR_171-int	LTR/Gypsy	11319793	11319801	9
CP002688.1	11333138	11333292	461	Homology_Non_LTR_0	LINE/L1	11333288	11333487	396	Homology_Non_LTR_0	LINE/L1	11333288	11333292	5
CP002688.1	11337088	11337800	2984	LTR_96-LTR	LTR/Gypsy	11337293	11338237	6883	LTR_49-LTR	LTR/Gypsy	11337293	11337800	508
CP002688.1	11339955	11344312	33646	LTR_160-int	LTR/Gypsy	11344287	11344977	5162	LTR_160-int	LTR/Gypsy	11344287	11344312	26
CP002688.1	11344980	11345338	2704	LTR_202-int	LTR/Gypsy	11345329	11346189	26516	LTR_215-int	LTR/Gypsy	11345329	11345338	10
CP002688.1	11350430	11351550	7012	LTR_215-int	LTR/Gypsy	11351250	11352213	4223	LTR_216-int	LTR/Gypsy	11351250	11351550	301
CP002688.1	11364073	11364180	324	LTR_148-int	LTR/Gypsy	11364085	11364398	443	LTR_171-int	LTR/Gypsy	11364085	11364180	96
CP002688.1	11366625	11368302	12759	LTR_197-int	LTR/Gypsy	11368028	11368785	4222	LTR_146-int	LTR/Gypsy	11368028	11368302	275
CP002688.1	11368028	11368785	4222	LTR_146-int	LTR/Gypsy	11368784	11371583	16992	LTR_146-int	LTR/Gypsy	11368784	11368785	2
CP002688.1	11368784	11371583	16992	LTR_146-int	LTR/Gypsy	11371564	11372115	4324	LTR_197-int	LTR/Gypsy	11371564	11371583	20
CP002688.1	11372871	11373569	1304	LTR_49-LTR	LTR/Gypsy	11373327	11373745	536	LTR_96-LTR	LTR/Gypsy	11373327	11373569	243
CP002688.1	11384800	11385298	1656	TIR_9	Unknown	11385192	11385457	896	TIR_39	Unknown	11385192	11385298	107
CP002688.1	11405681	11406125	2075	LTR_20-LTR	LTR/Gypsy	11405886	11407329	9623	LTR_113-LTR	LTR/Gypsy	11405886	11406125	240
CP002688.1	11407330	11409522	11681	LTR_260-int	LTR/Gypsy	11408582	11410109	2557	LTR_215-int	LTR/Gypsy	11408582	11409522	941
CP002688.1	11415020	11415275	1843	LTR_201-int	LTR/Copia	11415274	11415850	3837	LTR_201-int	LTR/Copia	11415274	11415275	2
CP002688.1	11416690	11416844	734	LTR_72-LTR	LTR/Copia	11416816	11417095	1492	LTR_72-LTR	LTR/Copia	11416816	11416844	29
CP002688.1	11422954	11423865	5996	LTR_113-LTR	LTR/Gypsy	11423857	11424648	5830	LTR_20-LTR	LTR/Gypsy	11423857	11423865	9
CP002688.1	11433242	11435376	9051	LTR_185-int	LTR/Gypsy	11434048	11437135	13646	LTR_186-int	LTR/Gypsy	11434048	11435376	1329
CP002688.1	11468949	11469205	1441	LTR_197-int	LTR/Gypsy	11469080	11469604	2676	LTR_227-int	LTR/Gypsy	11469080	11469205	126
CP002688.1	11469080	11469604	2676	LTR_227-int	LTR/Gypsy	11469483	11469722	1099	LTR_145-int	LTR/Gypsy	11469483	11469604	122
CP002688.1	11469483	11469722	1099	LTR_145-int	LTR/Gypsy	11469699	11471422	9608	LTR_227-int	LTR/Gypsy	11469699	11469722	24
CP002688.1	11472636	11473378	3842	LTR_238-int	LTR/Copia	11473372	11478619	35469	LTR_238-int	LTR/Copia	11473372	11473378	7
CP002688.1	11479826	11481464	7233	LTR_171-int	LTR/Gypsy	11481463	11482997	6982	LTR_171-int	LTR/Gypsy	11481463	11481464	2
CP002688.1	11527811	11530854	22580	LTR_153-int	LTR/Gypsy	11530105	11537771	32942	LTR_154-int	LTR/Gypsy	11530105	11530854	750
CP002688.1	11563141	11564239	2508	LTR_146-int	LTR/Gypsy	11563703	11564369	1079	LTR_210-int	LTR/Gypsy	11563703	11564239	537
CP002688.1	11569312	11572394	13617	LTR_205-int	LTR/Gypsy	11572371	11573345	5784	LTR_113-LTR	LTR/Gypsy	11572371	11572394	24
CP002688.1	11585519	11586533	7152	LTR_133-LTR	LTR/Gypsy	11586379	11587023	1405	LTR_71-LTR	LTR/Gypsy	11586379	11586533	155
CP002688.1	11585519	11586533	7152	LTR_133-LTR	LTR/Gypsy	11586521	11587287	5496	LTR_133-LTR	LTR/Gypsy	11586521	11586533	13
CP002688.1	11586379	11587023	1405	LTR_71-LTR	LTR/Gypsy	11586521	11587287	5496	LTR_133-LTR	LTR/Gypsy	11586521	11587023	503
CP002688.1	11592676	11594968	11690	LTR_200-int	LTR/Gypsy	11594963	11595217	1579	LTR_191-int	LTR/Gypsy	11594963	11594968	6
CP002688.1	11594963	11595217	1579	LTR_191-int	LTR/Gypsy	11595216	11595501	2001	Helitron_36	RC/Helitron	11595216	11595217	2
CP002688.1	11643564	11645456	10098	LTR_148-int	LTR/Gypsy	11645449	11646130	3878	LTR_148-int	LTR/Gypsy	11645449	11645456	8
CP002688.1	11648216	11649601	7593	LTR_148-int	LTR/Gypsy	11649484	11649615	373	LTR_206-int	LTR/Gypsy	11649484	11649601	118
CP002688.1	11651835	11653010	8308	LTR_186-int	LTR/Gypsy	11653006	11655781	11515	LTR_185-int	LTR/Gypsy	11653006	11653010	5
CP002688.1	11653006	11655781	11515	LTR_185-int	LTR/Gypsy	11655556	11656555	1403	LTR_186-int	LTR/Gypsy	11655556	11655781	226
CP002688.1	11656598	11657228	1725	LTR_2-LTR	LTR/Gypsy	11657127	11657355	275	LTR_54-LTR	LTR/Gypsy	11657127	11657228	102
CP002688.1	11666133	11666951	3130	LTR_20-LTR	LTR/Gypsy	11666749	11667241	1276	LTR_113-LTR	LTR/Gypsy	11666749	11666951	203
CP002688.1	11711930	11713736	16319	LTR_134-LTR	LTR/Gypsy	11713736	11721697	73721	LTR_146-int	LTR/Gypsy	11713736	11713736	1
CP002688.1	11743203	11744472	11053	LTR_206-int	LTR/Gypsy	11744469	11746179	14777	LTR_150-int	LTR/Gypsy	11744469	11744472	4
CP002688.1	11746180	11748043	14544	LTR_13-LTR	LTR/Gypsy	11748031	11748144	852	LTR_13-LTR	LTR/Gypsy	11748031	11748043	13
CP002688.1	11752333	11752786	3496	LTR_85-LTR	LTR/Gypsy	11752784	11753592	5646	LTR_97-LTR	LTR/Gypsy	11752784	11752786	3
CP002688.1	11765558	11765736	723	LTR_197-int	LTR/Gypsy	11765561	11765758	542	LTR_227-int	LTR/Gypsy	11765561	11765736	176
CP002688.1	11773632	11777041	25149	LTR_229-int	LTR/Gypsy	11776815	11777330	899	LTR_210-int	LTR/Gypsy	11776815	11777041	227
CP002688.1	11777475	11779520	12771	LTR_229-int	LTR/Gypsy	11777760	11781045	12719	LTR_228-int	LTR/Gypsy	11777760	11779520	1761
CP002688.1	11806425	11808054	11484	LTR_20-LTR	LTR/Gypsy	11807713	11808293	3420	LTR_71-LTR	LTR/Gypsy	11807713	11808054	342
CP002688.1	11905444	11908953	25811	LTR_211-int	LTR/Gypsy	11906092	11909410	18485	LTR_210-int	LTR/Gypsy	11906092	11908953	2862
CP002688.1	11906092	11909410	18485	LTR_210-int	LTR/Gypsy	11909169	11911421	16541	LTR_211-int	LTR/Gypsy	11909169	11909410	242
CP002688.1	11909169	11911421	16541	LTR_211-int	LTR/Gypsy	11911412	11912583	8956	LTR_211-int	LTR/Gypsy	11911412	11911421	10
CP002688.1	11911412	11912583	8956	LTR_211-int	LTR/Gypsy	11912582	11913486	6693	LTR_229-int	LTR/Gypsy	11912582	11912583	2
CP002688.1	11918455	11926335	60163	LTR_146-int	LTR/Gypsy	11926335	11928104	13821	LTR_134-LTR	LTR/Gypsy	11926335	11926335	1
CP002688.1	11975956	11977501	7194	LTR_113-LTR	LTR/Gypsy	11977497	11978373	4351	LTR_229-int	LTR/Gypsy	11977497	11977501	5
CP002688.1	11977497	11978373	4351	LTR_229-int	LTR/Gypsy	11978367	11978655	1814	LTR_210-int	LTR/Gypsy	11978367	11978373	7
CP002688.1	11978757	11979182	652	LTR_96-LTR	LTR/Gypsy	11978940	11979637	1397	LTR_49-LTR	LTR/Gypsy	11978940	11979182	243
CP002688.1	11985300	11989512	38250	LTR_146-int	LTR/Gypsy	11989512	11991317	16455	LTR_134-LTR	LTR/Gypsy	11989512	11989512	1
CP002688.1	11995489	11996847	3361	LTR_146-int	LTR/Gypsy	11996797	11996908	372	LTR_171-int	LTR/Gypsy	11996797	11996847	51
CP002688.1	12031037	12034942	28212	LTR_211-int	LTR/Gypsy	12034876	12035394	1145	LTR_210-int	LTR/Gypsy	12034876	12034942	67
CP002688.1	12034876	12035394	1145	LTR_210-int	LTR/Gypsy	12035012	12041556	44660	LTR_211-int	LTR/Gypsy	12035012	12035394	383
CP002688.1	12035012	12041556	44660	LTR_211-int	LTR/Gypsy	12039667	12041557	12655	LTR_210-int	LTR/Gypsy	12039667	12041556	1890
CP002688.1	12048552	12050200	12256	LTR_133-LTR	LTR/Gypsy	12048824	12050497	11928	LTR_134-LTR	LTR/Gypsy	12048824	12050200	1377
CP002688.1	12069091	12069842	5166	LTR_28-LTR	LTR/Gypsy	12069840	12071484	9689	LTR_113-LTR	LTR/Gypsy	12069840	12069842	3
CP002688.1	12108235	12110259	16742	LTR_13-LTR	LTR/Gypsy	12110238	12110357	835	LTR_189-int	LTR/Gypsy	12110238	12110259	22
CP002688.1	12110238	12110357	835	LTR_189-int	LTR/Gypsy	12110347	12110924	5028	LTR_229-int	LTR/Gypsy	12110347	12110357	11
CP002688.1	12121706	12123334	12973	LTR_97-LTR	LTR/Gypsy	12123334	12124642	10298	LTR_206-int	LTR/Gypsy	12123334	12123334	1
CP002688.1	12138054	12139270	9437	LTR_20-LTR	LTR/Gypsy	12139183	12139289	514	LTR_71-LTR	LTR/Gypsy	12139183	12139270	88
CP002688.1	12148948	12150573	12993	LTR_133-LTR	LTR/Gypsy	12149234	12150834	13890	LTR_134-LTR	LTR/Gypsy	12149234	12150573	1340
CP002688.1	12177866	12181826	31280	LTR_184-int	LTR/Gypsy	12181810	12182968	7410	LTR_99-LTR	LTR/Gypsy	12181810	12181826	17
CP002688.1	12189640	12191486	12000	LTR_186-int	LTR/Gypsy	12191482	12192491	3725	LTR_186-int	LTR/Gypsy	12191482	12191486	5
CP002688.1	12191482	12192491	3725	LTR_186-int	LTR/Gypsy	12192491	12193777	8167	LTR_185-int	LTR/Gypsy	12192491	12192491	1
CP002688.1	12199793	12203704	19026	TIR_110	DNA/CMC-EnSpm	12203700	12204754	1674	TIR_110	DNA/CMC-EnSpm	12203700	12203704	5
CP002688.1	12207555	12208029	1914	LTR_153-int	LTR/Gypsy	12207607	12209483	4576	LTR_154-int	LTR/Gypsy	12207607	12208029	423
CP002688.1	12207607	12209483	4576	LTR_154-int	LTR/Gypsy	12208079	12210585	14362	LTR_153-int	LTR/Gypsy	12208079	12209483	1405
CP002688.1	12214632	12217767	20818	LTR_153-int	LTR/Gypsy	12216896	12218696	4664	LTR_229-int	LTR/Gypsy	12216896	12217767	872
CP002688.1	12216896	12218696	4664	LTR_229-int	LTR/Gypsy	12217811	12218742	6023	LTR_153-int	LTR/Gypsy	12217811	12218696	886
CP002688.1	12217811	12218742	6023	LTR_153-int	LTR/Gypsy	12218741	12220913	13665	LTR_153-int	LTR/Gypsy	12218741	12218742	2
CP002688.1	12218741	12220913	13665	LTR_153-int	LTR/Gypsy	12220909	12224684	18384	LTR_153-int	LTR/Gypsy	12220909	12220913	5
CP002688.1	12227441	12228530	5173	LTR_210-int	LTR/Gypsy	12227669	12229750	14632	LTR_211-int	LTR/Gypsy	12227669	12228530	862
CP002688.1	12231909	12232233	2032	LTR_33-LTR	LTR/Copia	12232202	12232482	2067	LTR_33-LTR	LTR/Copia	12232202	12232233	32
CP002688.1	12235883	12236180	1786	LTR_33-LTR	LTR/Copia	12236149	12236429	2126	LTR_33-LTR	LTR/Copia	12236149	12236180	32
CP002688.1	12236430	12238104	10099	LTR_210-int	LTR/Gypsy	12238101	12241171	23792	LTR_171-int	LTR/Gypsy	12238101	12238104	4
CP002688.1	12245020	12246306	8732	LTR_191-int	LTR/Gypsy	12246299	12249754	22017	LTR_200-int	LTR/Gypsy	12246299	12246306	8
CP002688.1	12249774	12251214	5728	LTR_186-int	LTR/Gypsy	12251185	12251494	1728	LTR_186-int	LTR/Gypsy	12251185	12251214	30
CP002688.1	12286641	12287087	1613	LTR_49-LTR	LTR/Gypsy	12287077	12289068	13991	LTR_171-int	LTR/Gypsy	12287077	12287087	11
CP002688.1	12289069	12289673	4492	LTR_134-LTR	LTR/Gypsy	12289670	12294129	28920	LTR_227-int	LTR/Gypsy	12289670	12289673	4
CP002688.1	12289670	12294129	28920	LTR_227-int	LTR/Gypsy	12294117	12295753	12793	LTR_227-int	LTR/Gypsy	12294117	12294129	13
CP002688.1	12315868	12317297	10121	LTR_15-LTR	LTR/Gypsy	12317293	12321457	30256	LTR_171-int	LTR/Gypsy	12317293	12317297	5
CP002688.1	12326018	12326207	1384	LTR_78-LTR	LTR/Gypsy	12326204	12326688	3221	LTR_85-LTR	LTR/Gypsy	12326204	12326207	4
CP002688.1	12342812	12342943	515	LTR_211-int	LTR/Gypsy	12342940	12347232	28893	LTR_211-int	LTR/Gypsy	12342940	12342943	4
CP002688.1	12347478	12348796	9887	LTR_229-int	LTR/Gypsy	12348791	12350334	11184	LTR_20-LTR	LTR/Gypsy	12348791	12348796	6
CP002688.1	12348791	12350334	11184	LTR_20-LTR	LTR/Gypsy	12350106	12350574	3716	LTR_71-LTR	LTR/Gypsy	12350106	12350334	229
CP002688.1	12361417	12364356	19329	LTR_205-int	LTR/Gypsy	12364346	12366054	12560	LTR_206-int	LTR/Gypsy	12364346	12364356	11
CP002688.1	12366056	12366964	5445	LTR_97-LTR	LTR/Gypsy	12366961	12367494	3791	LTR_85-LTR	LTR/Gypsy	12366961	12366964	4
CP002688.1	12403557	12410035	52483	LTR_146-int	LTR/Gypsy	12410035	12411816	13898	LTR_134-LTR	LTR/Gypsy	12410035	12410035	1
